name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Argentina,2021-03-18,19.3,11.7,15.7,19.3,11.7,15.7,8.2,62.0,0.0,0,0.0,,0.0,0.0,29.5,13.1,153.8,1019.0,26.5,10.0,212.0,18.3,9,,2021-03-18T06:55:12,2021-03-18T19:07:06,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SAEZ,SADF,SABE,87593099999,87576099999"
Argentina,2021-03-19,22.2,15.1,18.9,22.2,15.1,18.9,12.2,65.2,0.0,0,0.0,,0.0,0.0,,28.4,82.7,1016.3,50.4,9.9,208.6,18.0,9,,2021-03-19T06:56:00,2021-03-19T19:05:42,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-03-20,21.0,17.0,19.3,21.0,17.0,19.3,16.6,84.7,16.35,100,16.67,rain,0.0,0.0,29.5,26.2,142.5,1013.2,84.9,8.1,64.0,5.6,3,,2021-03-20T06:56:48,2021-03-20T19:04:19,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-03-21,23.2,15.8,19.2,23.2,15.8,19.2,15.3,79.2,0.0,0,0.0,,0.0,0.0,,23.5,155.5,1019.5,37.1,9.9,250.6,21.6,10,,2021-03-21T06:57:35,2021-03-21T19:02:56,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-03-22,23.1,15.6,19.5,23.1,15.6,19.5,14.4,73.2,0.0,0,0.0,,0.0,0.0,,16.3,103.4,1020.7,45.4,9.9,148.7,12.7,9,,2021-03-22T06:58:23,2021-03-22T19:01:33,0.29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-03-23,23.7,17.5,20.9,23.7,17.5,20.9,16.3,75.8,0.0,0,0.0,,0.0,0.0,,18.4,100.0,1017.3,8.8,9.3,263.3,22.6,10,,2021-03-23T06:59:10,2021-03-23T19:00:10,0.34,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-03-24,25.7,20.6,22.9,25.7,20.6,22.9,19.0,79.3,0.04,100,4.17,rain,0.0,0.0,,14.4,81.5,1015.9,48.9,9.9,210.8,18.1,8,,2021-03-24T06:59:57,2021-03-24T18:58:46,0.39,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-03-25,22.1,20.5,21.0,22.1,20.5,21.0,19.8,93.0,57.01,100,16.67,rain,0.0,0.0,51.8,34.2,101.7,1011.9,92.9,7.2,17.6,1.5,1,,2021-03-25T07:00:44,2021-03-25T18:57:23,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-03-26,23.1,19.0,21.3,23.1,19.0,21.3,19.3,89.0,0.08,100,8.33,rain,0.0,0.0,,15.3,169.4,1010.1,60.6,9.7,97.9,8.4,3,,2021-03-26T07:01:31,2021-03-26T18:56:00,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-03-27,23.3,18.7,20.4,23.3,18.7,20.4,17.5,83.8,2.44,100,8.33,rain,0.0,0.0,,17.5,245.6,1011.2,81.4,8.6,109.3,9.3,5,,2021-03-27T07:02:18,2021-03-27T18:54:37,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-03-28,22.7,17.1,20.2,22.7,17.1,20.2,16.4,79.2,0.03,100,4.17,rain,0.0,0.0,,10.4,211.0,1012.1,54.5,9.8,214.3,18.4,8,,2021-03-28T07:03:05,2021-03-28T18:53:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-03-29,24.0,17.1,20.3,24.0,17.1,20.3,15.2,74.1,0.0,0,0.0,,0.0,0.0,,12.5,177.5,1015.9,54.9,10.0,216.9,18.7,9,,2021-03-29T07:03:52,2021-03-29T18:51:52,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-03-30,22.2,15.3,19.1,22.2,15.3,19.1,14.3,74.5,0.0,0,0.0,,0.0,0.0,,20.9,123.7,1018.4,9.4,9.8,254.5,22.1,10,,2021-03-30T07:04:38,2021-03-30T18:50:30,0.53,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-03-31,22.3,18.0,20.0,22.3,18.0,20.0,14.0,68.9,0.0,0,0.0,,0.0,0.0,,21.5,73.3,1018.7,27.2,10.0,241.4,20.8,10,,2021-03-31T07:05:25,2021-03-31T18:49:08,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-01,22.4,18.9,20.5,22.4,18.9,20.5,15.0,71.0,0.0,0,0.0,,0.0,0.0,,27.3,81.3,1018.7,44.7,10.0,198.6,17.1,8,,2021-04-01T07:06:11,2021-04-01T18:47:46,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-02,23.0,18.8,20.6,23.0,18.8,20.6,15.9,74.6,0.0,0,0.0,,0.0,0.0,42.5,22.1,76.7,1019.9,35.5,10.0,192.5,16.7,9,,2021-04-02T07:06:58,2021-04-02T18:46:24,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-03,23.5,19.7,21.2,23.5,19.7,21.2,16.8,76.2,0.0,0,0.0,,0.0,0.0,,26.1,57.9,1019.5,19.7,10.0,226.0,19.6,10,,2021-04-03T07:07:44,2021-04-03T18:45:03,0.7,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-04,23.6,19.7,21.3,23.6,19.7,21.3,18.0,81.6,0.0,0,0.0,,0.0,0.0,,21.0,77.7,1017.5,33.6,10.0,293.9,25.4,10,,2021-04-04T07:08:31,2021-04-04T18:43:42,0.76,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-05,26.1,20.8,23.0,26.1,20.8,23.0,19.6,81.2,0.0,0,0.0,,0.0,0.0,,19.5,75.6,1015.2,26.9,10.0,170.3,14.6,9,,2021-04-05T07:09:17,2021-04-05T18:42:21,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-06,25.6,21.4,23.1,25.6,21.4,23.1,20.6,86.1,0.0,0,0.0,,0.0,0.0,,20.4,87.1,1016.5,22.1,9.7,188.4,16.2,7,,2021-04-06T07:10:04,2021-04-06T18:41:01,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-07,27.4,22.7,24.6,29.2,22.7,24.8,20.4,78.0,0.0,0,0.0,,0.0,0.0,31.7,17.1,71.6,1015.6,3.8,10.0,220.8,19.1,9,,2021-04-07T07:10:50,2021-04-07T18:39:42,0.91,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-08,25.3,20.9,23.4,25.3,20.9,23.4,19.4,78.6,13.17,100,4.17,rain,0.0,0.0,,22.6,172.4,1011.8,64.7,8.8,61.4,5.2,2,,2021-04-08T07:11:37,2021-04-08T18:38:22,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-09,23.2,20.7,21.5,23.2,20.7,21.5,20.0,91.4,16.63,100,16.67,rain,0.0,0.0,,13.9,203.0,1012.8,89.6,8.4,55.6,4.7,3,,2021-04-09T07:12:23,2021-04-09T18:37:04,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-10,21.9,20.8,21.4,21.9,20.8,21.4,20.0,92.1,6.17,100,16.67,rain,0.0,0.0,,35.1,91.3,1009.5,98.5,8.4,27.4,2.3,1,,2021-04-10T07:13:09,2021-04-10T18:35:45,0.99,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-11,21.7,15.2,18.9,21.7,15.2,18.9,14.9,79.0,10.21,100,8.33,rain,0.0,0.0,48.2,23.6,237.0,1010.8,73.8,9.1,104.8,8.9,4,,2021-04-11T07:13:56,2021-04-11T18:34:28,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-12,23.9,14.4,18.9,23.9,14.4,18.9,11.8,65.2,0.0,0,0.0,,0.0,0.0,37.1,14.7,280.2,1019.5,0.0,10.0,217.8,18.7,8,,2021-04-12T07:14:42,2021-04-12T18:33:10,0.0,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-13,22.9,14.6,19.2,22.9,14.6,19.2,12.7,66.7,0.0,0,0.0,,0.0,0.0,,10.2,225.5,1021.4,0.7,10.0,264.3,22.9,9,,2021-04-13T07:15:29,2021-04-13T18:31:54,0.01,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-14,23.2,17.5,20.3,23.2,17.5,20.3,14.6,70.1,0.0,0,0.0,,0.0,0.0,,16.1,59.7,1017.4,4.0,9.9,212.4,18.4,9,,2021-04-14T07:16:16,2021-04-14T18:30:38,0.03,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-15,24.0,18.4,21.0,24.0,18.4,21.0,17.2,79.5,0.0,0,0.0,,0.0,0.0,,11.6,115.4,1013.8,18.3,9.9,172.2,14.9,8,,2021-04-15T07:17:02,2021-04-15T18:29:23,0.05,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-16,23.7,17.6,20.6,23.7,17.6,20.6,17.9,84.9,0.0,0,0.0,,0.0,0.0,,11.8,152.0,1014.6,8.3,9.2,187.6,16.1,8,,2021-04-16T07:17:49,2021-04-16T18:28:08,0.08,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-17,23.5,18.5,21.3,23.5,18.5,21.3,18.2,83.1,0.0,0,0.0,,0.0,0.0,,19.1,66.3,1017.3,29.6,9.5,199.3,17.1,9,,2021-04-17T07:18:36,2021-04-17T18:26:54,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-18,20.9,19.0,20.0,20.9,19.0,20.0,17.2,84.3,0.0,0,0.0,,0.0,0.0,,17.6,33.6,1018.8,41.8,9.9,193.2,16.6,7,,2021-04-18T07:19:22,2021-04-18T18:25:41,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-19,23.3,18.9,21.1,23.3,18.9,21.1,16.2,74.3,0.0,0,0.0,,0.0,0.0,,22.1,51.7,1020.0,12.1,10.0,220.0,18.9,9,,2021-04-19T07:20:09,2021-04-19T18:24:29,0.21,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SAEZ,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-20,23.9,18.8,21.1,23.9,18.8,21.1,16.3,74.9,0.0,0,0.0,,0.0,0.0,,31.5,59.0,1020.0,14.4,10.0,150.5,13.0,7,,2021-04-20T07:20:56,2021-04-20T18:23:17,0.26,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-21,24.1,18.9,21.3,24.1,18.9,21.3,17.0,77.0,0.0,0,0.0,,0.0,0.0,40.7,33.1,54.9,1017.5,43.0,10.0,167.9,14.5,8,,2021-04-21T07:21:43,2021-04-21T18:22:07,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-22,23.4,19.1,21.2,23.4,19.1,21.2,17.5,79.8,0.0,0,0.0,,0.0,0.0,37.1,27.3,42.0,1015.0,70.5,10.0,123.3,10.5,6,,2021-04-22T07:22:30,2021-04-22T18:20:57,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-23,24.6,17.0,21.1,24.6,17.0,21.1,16.8,77.3,13.22,100,4.17,rain,0.0,0.0,37.1,19.9,89.8,1013.8,37.3,9.6,183.8,15.9,8,,2021-04-23T07:23:17,2021-04-23T18:19:48,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-24,22.1,15.9,18.4,22.1,15.9,18.4,13.8,76.2,7.62,100,8.33,rain,0.0,0.0,,14.4,194.6,1014.9,62.1,10.0,103.4,9.0,6,,2021-04-24T07:24:04,2021-04-24T18:18:40,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-25,19.4,11.8,16.1,19.4,11.8,16.1,10.8,71.4,0.0,0,0.0,,0.0,0.0,31.7,12.7,191.6,1019.1,32.3,10.0,148.9,13.0,8,,2021-04-25T07:24:51,2021-04-25T18:17:33,0.48,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-26,19.1,13.2,16.2,19.1,13.2,16.2,11.8,75.5,0.0,0,0.0,,0.0,0.0,,9.0,128.8,1020.1,21.1,9.9,153.6,13.0,7,,2021-04-26T07:25:38,2021-04-26T18:16:26,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-27,20.4,12.9,16.9,20.4,12.9,16.9,12.0,74.2,0.0,0,0.0,,0.0,0.0,,12.4,202.0,1019.8,30.0,10.0,156.2,13.5,7,,2021-04-27T07:26:25,2021-04-27T18:15:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-28,23.2,13.3,18.0,23.2,13.3,18.0,12.9,73.3,0.0,0,0.0,,0.0,0.0,,13.2,316.6,1021.2,10.5,9.9,169.5,14.7,8,,2021-04-28T07:27:12,2021-04-28T18:14:17,0.52,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-29,22.4,14.6,18.4,22.4,14.6,18.4,13.0,71.2,0.0,0,0.0,,0.0,0.0,,14.3,294.3,1022.5,0.0,10.0,184.0,15.8,8,,2021-04-29T07:28:00,2021-04-29T18:13:14,0.54,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-04-30,22.3,16.2,19.0,22.3,16.2,19.0,13.5,71.2,0.0,0,0.0,,0.0,0.0,,18.7,254.0,1019.5,0.0,9.9,180.4,15.5,8,,2021-04-30T07:28:47,2021-04-30T18:12:12,0.58,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-05-01,23.6,17.4,19.8,23.6,17.4,19.8,14.8,73.4,0.0,0,0.0,,0.0,0.0,,12.7,147.7,1016.3,7.4,10.0,179.0,15.6,8,,2021-05-01T07:29:34,2021-05-01T18:11:11,0.63,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-05-02,23.9,18.0,20.8,23.9,18.0,20.8,16.4,76.2,0.0,0,0.0,,0.0,0.0,,11.2,35.9,1013.6,54.8,10.0,158.3,13.8,7,,2021-05-02T07:30:21,2021-05-02T18:10:11,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SABE,87593099999,87576099999"
Argentina,2021-05-03,22.0,16.8,20.4,22.0,16.8,20.4,17.7,84.7,16.99,100,8.33,rain,0.0,0.0,44.6,16.3,269.0,1009.6,71.3,9.4,37.3,3.4,2,,2021-05-03T07:31:08,2021-05-03T18:09:12,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-05-04,16.6,11.0,14.3,16.6,11.0,14.3,6.7,61.2,0.38,100,4.17,rain,0.0,0.0,40.7,17.0,174.1,1021.6,34.3,10.0,152.3,13.3,7,,2021-05-04T07:31:55,2021-05-04T18:08:14,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-05-05,15.0,8.7,12.0,15.0,7.6,11.8,3.0,54.8,0.0,0,0.0,,0.0,0.0,,14.0,175.4,1026.4,44.3,10.0,154.5,13.3,6,,2021-05-05T07:32:42,2021-05-05T18:07:18,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SABE,87593099999,87576099999"
Argentina,2021-05-06,17.9,7.6,12.5,17.9,7.4,12.4,2.7,53.4,0.0,0,0.0,,0.0,0.0,,11.5,242.2,1025.4,9.4,10.0,166.2,14.2,6,,2021-05-06T07:33:28,2021-05-06T18:06:23,0.89,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,SADF,SABE,87593099999,87576099999"
Argentina,2021-05-07,16.4,9.2,13.0,16.4,9.2,13.0,6.4,64.8,0.0,0,0.0,,0.0,0.0,,15.9,138.5,1026.0,8.6,9.9,190.3,16.4,7,,2021-05-07T07:34:15,2021-05-07T18:05:29,0.92,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-05-08,17.1,13.7,15.2,17.1,13.7,15.2,11.3,77.7,0.0,0,0.0,,0.0,0.0,,23.7,51.5,1026.5,35.2,10.0,157.1,13.6,7,,2021-05-08T07:35:02,2021-05-08T18:04:36,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SABE,87593099999,87576099999"
Argentina,2021-05-09,16.5,13.8,15.0,16.5,13.8,15.0,11.8,81.5,0.0,0,0.0,,0.0,0.0,,15.2,69.2,1022.5,59.7,9.9,95.0,8.1,4,,2021-05-09T07:35:48,2021-05-09T18:03:45,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SABE,87593099999,87576099999"
Argentina,2021-05-10,18.1,12.5,14.8,18.1,12.5,14.8,8.0,66.9,0.0,0,0.0,,0.0,0.0,,11.7,196.6,1022.2,53.7,8.0,141.1,12.3,7,,2021-05-10T07:36:34,2021-05-10T18:02:54,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,F6563,SABE,87593099999,87576099999"
Argentina,2021-05-11,17.3,8.2,12.3,17.3,7.5,12.3,3.6,56.7,0.0,0,0.0,,0.0,0.0,,10.9,222.0,1023.7,2.4,10.0,156.4,13.4,7,,2021-05-11T07:37:20,2021-05-11T18:02:06,1.0,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,F6563,SADF,SABE,87593099999,87576099999"
Argentina,2021-05-12,18.4,8.1,13.0,18.4,8.1,13.0,3.4,54.0,0.0,0,0.0,,0.0,0.0,,15.5,300.6,1021.4,1.5,9.7,162.8,14.1,6,,2021-05-12T07:38:06,2021-05-12T18:01:18,0.0,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,SADF,SABE,87593099999,87576099999"
Argentina,2021-05-13,18.5,8.7,13.4,18.5,7.7,13.4,7.1,66.1,0.0,0,0.0,,0.0,0.0,,13.7,307.4,1021.3,32.3,10.0,150.7,12.9,6,,2021-05-13T07:38:52,2021-05-13T18:00:32,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SADF,SABE,87593099999,87576099999"
Argentina,2021-05-14,17.1,9.9,13.5,17.1,8.7,13.5,8.9,74.2,0.0,0,0.0,,0.0,0.0,,11.6,157.6,1021.3,28.3,9.5,146.9,12.6,6,,2021-05-14T07:39:37,2021-05-14T17:59:48,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SADF,SABE,87593099999,87576099999"
Argentina,2021-05-15,16.9,9.1,13.3,16.9,9.1,13.3,9.5,78.7,0.0,0,0.0,,0.0,0.0,,8.8,166.1,1020.2,29.5,9.8,122.6,10.5,6,,2021-05-15T07:40:23,2021-05-15T17:59:04,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SABE,87593099999,87576099999"
Argentina,2021-05-16,17.2,9.6,13.7,17.2,9.6,13.7,9.7,77.1,0.0,0,0.0,,0.0,0.0,,9.6,182.4,1019.6,58.6,9.3,94.7,8.2,6,,2021-05-16T07:41:08,2021-05-16T17:58:22,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SADF,SABE,87593099999,87576099999"
Argentina,2021-05-17,17.0,10.4,13.0,17.0,10.4,13.0,9.1,77.7,0.0,0,0.0,,0.0,0.0,,11.7,149.1,1021.3,22.6,8.5,151.8,13.1,6,,2021-05-17T07:41:52,2021-05-17T17:57:42,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SABE,87593099999,87576099999"
Argentina,2021-05-18,15.6,9.3,12.5,15.6,9.3,12.5,8.6,77.9,0.0,0,0.0,,0.0,0.0,,12.8,131.0,1020.6,33.0,9.6,149.0,12.9,6,,2021-05-18T07:42:36,2021-05-18T17:57:03,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SAEZ,SADF,SABE,87593099999,86560099999,87576099999"
Argentina,2021-05-19,15.7,11.2,13.5,15.7,11.2,13.5,9.8,78.2,0.0,0,0.0,,0.0,0.0,,27.7,83.5,1017.6,65.9,9.9,116.0,10.1,4,,2021-05-19T07:43:20,2021-05-19T17:56:26,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SADF,SABE,87593099999,87576099999"
Argentina,2021-05-20,15.9,13.1,14.7,15.9,13.1,14.7,11.0,78.5,0.38,100,8.33,rain,0.0,0.0,,26.2,90.9,1015.2,73.5,9.9,100.9,8.8,4,,2021-05-20T07:44:04,2021-05-20T17:55:50,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87582099999,87585099999,87553099999,SADF,SABE,87593099999,87576099999"
Argentina,2021-05-21,15.1,13.7,14.4,15.1,13.7,14.4,12.8,90.0,21.09,100,16.67,rain,0.0,0.0,,38.3,93.5,1010.8,94.6,7.1,34.0,2.9,1,,2021-05-21T07:44:47,2021-05-21T17:55:15,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"87582099999,87585099999,87553099999,SADF,SABE,87593099999,87576099999"
Argentina,2021-05-22,14.9,13.1,13.7,14.9,13.1,13.7,12.4,92.3,47.24,100,16.67,rain,4.8,2.3,42.5,23.6,211.1,997.1,98.5,6.4,29.0,2.4,1,,2021-05-22T07:45:29,2021-05-22T17:54:42,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"87582099999,87585099999,87553099999,SABE,87593099999,87576099999"
Argentina,2021-05-23,14.8,11.7,13.0,14.8,11.7,13.0,8.6,75.5,2.08,100,8.33,rain,0.0,0.6,48.2,24.0,226.9,1009.2,79.2,9.6,90.8,7.9,4,,2021-05-23T07:46:11,2021-05-23T17:54:11,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87582099999,87585099999,87553099999,SABE,87593099999,87576099999"
Argentina,2021-05-24,18.1,8.7,13.0,18.1,7.6,12.8,6.8,67.8,0.0,0,0.0,,0.0,0.0,37.1,22.5,283.3,1013.9,9.0,10.0,135.0,11.8,5,,2021-05-24T07:46:53,2021-05-24T17:53:41,0.47,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,SADF,SABE,87593099999,87576099999"
Argentina,2021-05-25,18.3,10.5,13.6,18.3,10.5,13.6,5.3,58.8,0.0,0,0.0,,0.0,0.0,,17.5,263.7,1016.0,7.4,10.0,138.7,12.0,6,,2021-05-25T07:47:34,2021-05-25T17:53:13,0.49,Clear,Clear conditions throughout the day.,clear-day,"87582099999,87585099999,87553099999,SADF,SABE,87593099999,87576099999"
Argentina,2021-05-26,20.1,8.4,13.9,20.1,8.4,13.9,7.6,67.4,0.0,0,0.0,,0.0,0.0,,21.9,277.9,1015.9,26.5,9.9,108.4,9.3,5,,2021-05-26T07:48:14,2021-05-26T17:52:46,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87582099999,87585099999,87553099999,SADF,SABE,87593099999,87576099999"
